event_time,date,time,symbol,direction,option_symbol,entry_time,entry_premium,current_premium,pnl_pct,pnl_rs,lot_size,sl_premium,t1_premium,t2_premium,event_type,hold_minutes,notes
2026-05-29 15:00,2026-05-29,15:00,TCS,PUT,TCS26JUN2280PE,2026-05-27 09:15,62.05,48.3,-22.2,-2406.0,175,40.3,93.1,111.7,UPDATE,3225,OPEN (-22.2%)
2026-05-29 15:00,2026-05-29,15:00,HCLTECH,PUT,HCLTECH26JUN1170PE,2026-05-27 09:15,40.25,27.9,-30.7,-4323.0,350,26.2,60.4,72.5,UPDATE,3225,OPEN (-30.7%)
2026-05-29 15:00,2026-05-29,15:00,INDUSINDBK,CALL,INDUSINDBK26JUN930CE,2026-05-28 09:15,32.05,26.0,-18.9,-4235.0,700,20.8,48.1,57.7,UPDATE,1785,OPEN (-18.9%)
2026-05-29 15:00,2026-05-29,15:00,MOTHERSON,CALL,MOTHERSON26JUN142CE,2026-05-28 09:15,5.76,5.1,-11.5,-4059.0,6150,3.7,8.6,10.4,UPDATE,1785,OPEN (-11.5%)
2026-05-29 15:00,2026-05-29,15:00,MANKIND,CALL,MANKIND26JUN2420CE,2026-05-28 09:15,94.8,88.0,-7.2,-1530.0,225,61.6,142.2,170.6,UPDATE,1785,OPEN (-7.2%)
2026-05-29 15:00,2026-05-29,15:00,HDFCBANK,PUT,HDFCBANK26JUN760PE,2026-05-28 09:15,24.15,28.6,18.4,2448.0,550,15.7,36.2,43.5,UPDATE,1785,OPEN (+18.4%)
2026-05-29 15:00,2026-05-29,15:00,TCS,PUT,TCS26JUN2280PE,2026-05-28 09:15,63.05,48.3,-23.4,-2581.0,175,41.0,94.6,113.5,UPDATE,1785,OPEN (-23.4%)
2026-05-29 15:00,2026-05-29,15:00,HCLTECH,PUT,HCLTECH26JUN1170PE,2026-05-28 09:15,40.2,27.65,-31.2,-4393.0,350,26.1,60.3,72.4,UPDATE,1785,OPEN (-31.2%)
2026-05-29 15:00,2026-05-29,15:00,MUTHOOTFIN,PUT,MUTHOOTFIN26JUN3350PE,2026-05-29 09:15,116.85,138.25,18.3,5885.0,275,76.0,175.3,210.3,UPDATE,345,OPEN (+18.3%)
2026-05-29 15:00,2026-05-29,15:00,MAXHEALTH,PUT,MAXHEALTH26JUN1000PE,2026-05-29 09:15,31.2,44.05,41.2,6746.0,525,20.3,46.8,56.2,UPDATE,345,OPEN (+41.2%)
2026-05-29 15:00,2026-05-29,15:00,HINDUNILVR,PUT,HINDUNILVR26JUN2180PE,2026-05-29 09:15,44.75,50.05,11.8,1590.0,300,29.1,67.1,80.5,UPDATE,345,OPEN (+11.8%)
2026-05-29 15:00,2026-05-29,15:00,NESTLEIND,CALL,NESTLEIND26JUN1420CE,2026-05-29 09:15,42.3,46.0,8.7,1850.0,500,27.5,63.4,76.1,UPDATE,345,OPEN (+8.7%)
2026-05-29 15:00,2026-05-29,15:00,HAVELLS,PUT,HAVELLS26JUN1210PE,2026-05-29 09:15,30.9,39.5,27.8,4300.0,500,20.1,46.3,55.6,UPDATE,345,OPEN (+27.8%)
2026-05-29 15:00,2026-05-29,15:00,CONCOR,PUT,CONCOR26JUN475PE,2026-05-29 09:15,15.1,17.5,15.9,3000.0,1250,9.8,22.6,27.2,UPDATE,345,OPEN (+15.9%)
2026-05-29 15:00,2026-05-29,15:00,TITAN,PUT,TITAN26JUN4150PE,2026-05-29 09:15,90.05,119.75,33.0,5198.0,175,58.5,135.1,162.1,UPDATE,345,OPEN (+33.0%)
2026-05-29 15:00,2026-05-29,15:00,DMART,PUT,DMART26JUN4150PE,2026-05-29 09:15,103.05,105.1,2.0,307.0,150,67.0,154.6,185.5,UPDATE,345,OPEN (+2.0%)
2026-05-29 15:00,2026-05-29,15:00,BAJAJFINSV,CALL,BAJAJFINSV26JUN1800CE,2026-05-29 09:15,55.85,47.55,-14.9,-2075.0,250,36.3,83.8,100.5,UPDATE,345,OPEN (-14.9%)
2026-05-29 15:00,2026-05-29,15:00,PETRONET,CALL,PETRONET26JUN277.5CE,2026-05-29 09:15,9.85,7.15,-27.4,-5130.0,1900,6.4,14.8,17.7,UPDATE,345,OPEN (-27.4%)
2026-05-29 15:00,2026-05-29,15:00,JUBLFOOD,PUT,JUBLFOOD26JUN430PE,2026-05-29 09:15,14.3,12.95,-9.4,-1688.0,1250,9.3,21.5,25.7,UPDATE,345,OPEN (-9.4%)
2026-05-29 15:00,2026-05-29,15:00,ICICIGI,CALL,ICICIGI26JUN1820CE,2026-05-29 09:15,65.65,55.0,-16.2,-3461.0,325,42.7,98.5,118.2,UPDATE,345,OPEN (-16.2%)
2026-05-29 15:00,2026-05-29,15:00,BSE,CALL,BSE26JUN4200CE,2026-05-29 09:15,173.0,165.0,-4.6,-3000.0,375,112.5,259.5,311.4,UPDATE,345,OPEN (-4.6%)
2026-05-29 15:00,2026-05-29,15:00,MAZDOCK,PUT,MAZDOCK26JUN2480PE,2026-05-29 09:15,91.15,101.1,10.9,1990.0,200,59.2,136.7,164.1,UPDATE,345,OPEN (+10.9%)
2026-05-29 15:00,2026-05-29,15:00,ONGC,PUT,ONGC26JUN272.5PE,2026-05-29 09:15,7.0,8.75,25.0,3938.0,2250,4.5,10.5,12.6,UPDATE,345,OPEN (+25.0%)
2026-05-29 15:00,2026-05-29,15:00,INFY,PUT,INFY26JUN1200PE,2026-05-29 09:15,32.75,40.95,25.0,3280.0,400,21.3,49.1,59.0,UPDATE,345,OPEN (+25.0%)
2026-05-29 15:00,2026-05-29,15:00,LTM,PUT,LTM26JUN4150PE,2026-05-29 09:15,155.25,160.75,3.5,825.0,150,100.9,232.9,279.4,UPDATE,345,OPEN (+3.5%)
2026-05-29 15:00,2026-05-29,15:00,TVSMOTOR,PUT,TVSMOTOR26JUN3420PE,2026-05-29 09:15,86.9,104.35,20.1,3054.0,175,56.5,130.4,156.4,UPDATE,345,OPEN (+20.1%)
2026-05-29 15:00,2026-05-29,15:00,BEL,PUT,BEL26JUN415PE,2026-05-29 09:15,9.55,11.1,16.2,2209.0,1425,6.2,14.3,17.2,UPDATE,345,OPEN (+16.2%)
2026-05-29 15:00,2026-05-29,15:00,TATACONSUM,CALL,TATACONSUM26JUN1190CE,2026-05-29 09:15,39.45,38.4,-2.7,-578.0,550,25.6,59.2,71.0,UPDATE,345,OPEN (-2.7%)
2026-05-29 15:00,2026-05-29,15:00,RECLTD,PUT,RECLTD26JUN335PE,2026-05-29 09:15,7.9,7.15,-9.5,-1050.0,1400,5.1,11.9,14.2,UPDATE,345,OPEN (-9.5%)
2026-05-29 15:00,2026-05-29,15:00,ETERNAL,CALL,ETERNAL26JUN252.5CE,2026-05-29 09:15,11.08,10.96,-1.1,-291.0,2425,7.2,16.6,19.9,UPDATE,345,OPEN (-1.1%)
2026-05-29 15:15,2026-05-29,15:15,GAIL,CALL,GAIL26JUN164CE,2026-05-29 15:15,5.5,5.5,0.0,0.0,3150,3.6,8.2,9.9,NEW_ENTRY,0,score=6 pcr=0.8 rsi=63
2026-05-29 15:15,2026-05-29,15:15,JSWSTEEL,CALL,JSWSTEEL26JUN1280CE,2026-05-29 15:15,43.45,43.45,0.0,0.0,675,28.2,65.2,78.2,NEW_ENTRY,0,score=6 pcr=0.91 rsi=64
2026-05-29 15:15,2026-05-29,15:15,CIPLA,CALL,CIPLA26JUN1400CE,2026-05-29 15:15,37.05,37.05,0.0,0.0,375,24.1,55.6,66.7,NEW_ENTRY,0,score=6 pcr=0.87 rsi=65
2026-05-29 15:15,2026-05-29,15:15,APOLLOHOSP,CALL,APOLLOHOSP26JUN8150CE,2026-05-29 15:15,263.4,263.4,0.0,0.0,125,171.2,395.1,474.1,NEW_ENTRY,0,score=6 pcr=0.89 rsi=64
2026-05-29 15:15,2026-05-29,15:15,INDUSINDBK,CALL,INDUSINDBK26JUN930CE,2026-05-26 09:15,33.3,25.05,-24.8,-5775.0,700,21.6,49.9,59.9,UPDATE,4680,OPEN (-24.8%)
2026-05-29 15:15,2026-05-29,15:15,SBIN,PUT,SBIN26JUN970PE,2026-05-26 09:15,21.8,22.0,0.9,150.0,750,14.2,32.7,39.2,UPDATE,4680,OPEN (+0.9%)
2026-05-29 15:15,2026-05-29,15:15,TCS,PUT,TCS26JUN2280PE,2026-05-26 09:15,62.05,63.0,1.5,166.0,175,40.3,93.1,111.7,UPDATE,4680,OPEN (+1.5%)
2026-05-29 15:15,2026-05-29,15:15,INDUSINDBK,CALL,INDUSINDBK26JUN930CE,2026-05-27 09:15,31.35,25.05,-20.1,-4410.0,700,20.4,47.0,56.4,UPDATE,3240,OPEN (-20.1%)
2026-05-29 15:15,2026-05-29,15:15,MOTHERSON,CALL,MOTHERSON26JUN143CE,2026-05-27 09:15,5.85,5.29,-9.6,-3444.0,6150,3.8,8.8,10.5,UPDATE,3240,OPEN (-9.6%)
2026-05-29 15:15,2026-05-29,15:15,MANKIND,CALL,MANKIND26JUN2420CE,2026-05-27 09:15,94.75,75.15,-20.7,-4410.0,225,61.6,142.1,170.6,UPDATE,3240,OPEN (-20.7%)
2026-05-29 15:15,2026-05-29,15:15,HDFCBANK,PUT,HDFCBANK26JUN760PE,2026-05-27 09:15,24.3,29.75,22.4,2997.0,550,15.8,36.5,43.7,UPDATE,3240,OPEN (+22.4%)
2026-05-29 15:15,2026-05-29,15:15,TCS,PUT,TCS26JUN2280PE,2026-05-27 09:15,62.05,63.0,1.5,166.0,175,40.3,93.1,111.7,UPDATE,3240,OPEN (+1.5%)
2026-05-29 15:15,2026-05-29,15:15,HCLTECH,PUT,HCLTECH26JUN1170PE,2026-05-27 09:15,40.25,30.85,-23.4,-3290.0,350,26.2,60.4,72.5,UPDATE,3240,OPEN (-23.4%)
2026-05-29 15:15,2026-05-29,15:15,INDUSINDBK,CALL,INDUSINDBK26JUN930CE,2026-05-28 09:15,32.05,25.05,-21.8,-4900.0,700,20.8,48.1,57.7,UPDATE,1800,OPEN (-21.8%)
2026-05-29 15:15,2026-05-29,15:15,MOTHERSON,CALL,MOTHERSON26JUN142CE,2026-05-28 09:15,5.76,6.0,4.2,1476.0,6150,3.7,8.6,10.4,UPDATE,1800,OPEN (+4.2%)
2026-05-29 15:15,2026-05-29,15:15,MANKIND,CALL,MANKIND26JUN2420CE,2026-05-28 09:15,94.8,75.15,-20.7,-4421.0,225,61.6,142.2,170.6,UPDATE,1800,OPEN (-20.7%)
2026-05-29 15:15,2026-05-29,15:15,HDFCBANK,PUT,HDFCBANK26JUN760PE,2026-05-28 09:15,24.15,29.75,23.2,3080.0,550,15.7,36.2,43.5,UPDATE,1800,OPEN (+23.2%)
2026-05-29 15:15,2026-05-29,15:15,TCS,PUT,TCS26JUN2280PE,2026-05-28 09:15,63.05,63.65,1.0,105.0,175,41.0,94.6,113.5,UPDATE,1800,OPEN (+1.0%)
2026-05-29 15:15,2026-05-29,15:15,HCLTECH,PUT,HCLTECH26JUN1170PE,2026-05-28 09:15,40.2,30.75,-23.5,-3308.0,350,26.1,60.3,72.4,UPDATE,1800,OPEN (-23.5%)
2026-05-29 15:15,2026-05-29,15:15,MUTHOOTFIN,PUT,MUTHOOTFIN26JUN3350PE,2026-05-29 09:15,116.85,169.3,44.9,14424.0,275,76.0,175.3,210.3,UPDATE,360,OPEN (+44.9%)
2026-05-29 15:15,2026-05-29,15:15,MAXHEALTH,PUT,MAXHEALTH26JUN1000PE,2026-05-29 09:15,31.2,42.2,35.3,5775.0,525,20.3,46.8,56.2,UPDATE,360,OPEN (+35.3%)
2026-05-29 15:15,2026-05-29,15:15,HINDUNILVR,PUT,HINDUNILVR26JUN2180PE,2026-05-29 09:15,44.75,60.2,34.5,4635.0,300,29.1,67.1,80.5,UPDATE,360,OPEN (+34.5%)
2026-05-29 15:15,2026-05-29,15:15,NESTLEIND,CALL,NESTLEIND26JUN1420CE,2026-05-29 09:15,42.3,43.65,3.2,675.0,500,27.5,63.4,76.1,UPDATE,360,OPEN (+3.2%)
2026-05-29 15:15,2026-05-29,15:15,HAVELLS,PUT,HAVELLS26JUN1210PE,2026-05-29 09:15,30.9,45.7,47.9,7400.0,500,20.1,46.3,55.6,UPDATE,360,OPEN (+47.9%)
2026-05-29 15:15,2026-05-29,15:15,CONCOR,PUT,CONCOR26JUN475PE,2026-05-29 09:15,15.1,17.9,18.5,3500.0,1250,9.8,22.6,27.2,UPDATE,360,OPEN (+18.5%)
2026-05-29 15:15,2026-05-29,15:15,TITAN,PUT,TITAN26JUN4150PE,2026-05-29 09:15,90.05,119.0,32.1,5066.0,175,58.5,135.1,162.1,UPDATE,360,OPEN (+32.1%)
2026-05-29 15:15,2026-05-29,15:15,DMART,PUT,DMART26JUN4150PE,2026-05-29 09:15,103.05,132.65,28.7,4440.0,150,67.0,154.6,185.5,UPDATE,360,OPEN (+28.7%)
2026-05-29 15:15,2026-05-29,15:15,BAJAJFINSV,CALL,BAJAJFINSV26JUN1800CE,2026-05-29 09:15,55.85,46.85,-16.1,-2250.0,250,36.3,83.8,100.5,UPDATE,360,OPEN (-16.1%)
2026-05-29 15:15,2026-05-29,15:15,PETRONET,CALL,PETRONET26JUN277.5CE,2026-05-29 09:15,9.85,5.9,-40.1,-7505.0,1900,6.4,14.8,17.7,SL_HIT,360,SL-HIT ❌
2026-05-29 15:15,2026-05-29,15:15,JUBLFOOD,PUT,JUBLFOOD26JUN430PE,2026-05-29 09:15,14.3,14.0,-2.1,-375.0,1250,9.3,21.5,25.7,UPDATE,360,OPEN (-2.1%)
2026-05-29 15:15,2026-05-29,15:15,ICICIGI,CALL,ICICIGI26JUN1820CE,2026-05-29 09:15,65.65,41.9,-36.2,-7719.0,325,42.7,98.5,118.2,SL_HIT,360,SL-HIT ❌
2026-05-29 15:15,2026-05-29,15:15,BSE,CALL,BSE26JUN4200CE,2026-05-29 09:15,173.0,164.1,-5.1,-3338.0,375,112.5,259.5,311.4,UPDATE,360,OPEN (-5.1%)
2026-05-29 15:15,2026-05-29,15:15,MAZDOCK,PUT,MAZDOCK26JUN2480PE,2026-05-29 09:15,91.15,111.85,22.7,4140.0,200,59.2,136.7,164.1,UPDATE,360,OPEN (+22.7%)
2026-05-29 15:15,2026-05-29,15:15,ONGC,PUT,ONGC26JUN272.5PE,2026-05-29 09:15,7.0,9.0,28.6,4500.0,2250,4.5,10.5,12.6,UPDATE,360,OPEN (+28.6%)
2026-05-29 15:15,2026-05-29,15:15,INFY,PUT,INFY26JUN1200PE,2026-05-29 09:15,32.75,47.9,46.3,6060.0,400,21.3,49.1,59.0,UPDATE,360,OPEN (+46.3%)
2026-05-29 15:15,2026-05-29,15:15,LTM,PUT,LTM26JUN4150PE,2026-05-29 09:15,155.25,182.5,17.6,4088.0,150,100.9,232.9,279.4,UPDATE,360,OPEN (+17.6%)
2026-05-29 15:15,2026-05-29,15:15,TVSMOTOR,PUT,TVSMOTOR26JUN3420PE,2026-05-29 09:15,86.9,120.1,38.2,5810.0,175,56.5,130.4,156.4,UPDATE,360,OPEN (+38.2%)
2026-05-29 15:15,2026-05-29,15:15,BEL,PUT,BEL26JUN415PE,2026-05-29 09:15,9.55,11.0,15.2,2066.0,1425,6.2,14.3,17.2,UPDATE,360,OPEN (+15.2%)
2026-05-29 15:15,2026-05-29,15:15,TATACONSUM,CALL,TATACONSUM26JUN1190CE,2026-05-29 09:15,39.45,32.0,-18.9,-4098.0,550,25.6,59.2,71.0,UPDATE,360,OPEN (-18.9%)
2026-05-29 15:15,2026-05-29,15:15,RECLTD,PUT,RECLTD26JUN335PE,2026-05-29 09:15,7.9,7.2,-8.9,-980.0,1400,5.1,11.9,14.2,UPDATE,360,OPEN (-8.9%)
2026-05-29 15:15,2026-05-29,15:15,ETERNAL,CALL,ETERNAL26JUN252.5CE,2026-05-29 09:15,11.08,10.42,-6.0,-1601.0,2425,7.2,16.6,19.9,UPDATE,360,OPEN (-6.0%)
2026-05-29 15:15,2026-05-29,15:15,GAIL,CALL,GAIL26JUN164CE,2026-05-29 09:15,5.5,5.5,0.0,0.0,3150,3.6,8.2,9.9,UPDATE,360,OPEN (+0.0%)
2026-05-29 15:15,2026-05-29,15:15,JSWSTEEL,CALL,JSWSTEEL26JUN1280CE,2026-05-29 09:15,43.45,44.0,1.3,371.0,675,28.2,65.2,78.2,UPDATE,360,OPEN (+1.3%)
2026-05-29 15:15,2026-05-29,15:15,CIPLA,CALL,CIPLA26JUN1400CE,2026-05-29 09:15,37.05,36.45,-1.6,-225.0,375,24.1,55.6,66.7,UPDATE,360,OPEN (-1.6%)
2026-05-29 15:15,2026-05-29,15:15,APOLLOHOSP,CALL,APOLLOHOSP26JUN8150CE,2026-05-29 09:15,263.4,263.4,0.0,0.0,125,171.2,395.1,474.1,UPDATE,360,OPEN (+0.0%)
2026-05-29 15:30,2026-05-29,15:30,INDUSINDBK,CALL,INDUSINDBK26JUN930CE,2026-05-26 09:15,33.3,24.9,-25.2,-5880.0,700,21.6,49.9,59.9,UPDATE,4695,OPEN (-25.2%)
2026-05-29 15:30,2026-05-29,15:30,SBIN,PUT,SBIN26JUN970PE,2026-05-26 09:15,21.8,22.2,1.8,300.0,750,14.2,32.7,39.2,UPDATE,4695,OPEN (+1.8%)
2026-05-29 15:30,2026-05-29,15:30,TCS,PUT,TCS26JUN2280PE,2026-05-26 09:15,62.05,63.0,1.5,166.0,175,40.3,93.1,111.7,UPDATE,4695,OPEN (+1.5%)
2026-05-29 15:30,2026-05-29,15:30,INDUSINDBK,CALL,INDUSINDBK26JUN930CE,2026-05-27 09:15,31.35,24.9,-20.6,-4515.0,700,20.4,47.0,56.4,UPDATE,3255,OPEN (-20.6%)
2026-05-29 15:30,2026-05-29,15:30,MOTHERSON,CALL,MOTHERSON26JUN143CE,2026-05-27 09:15,5.85,6.8,16.2,5843.0,6150,3.8,8.8,10.5,UPDATE,3255,OPEN (+16.2%)
2026-05-29 15:30,2026-05-29,15:30,MANKIND,CALL,MANKIND26JUN2420CE,2026-05-27 09:15,94.75,75.15,-20.7,-4410.0,225,61.6,142.1,170.6,UPDATE,3255,OPEN (-20.7%)
2026-05-29 15:30,2026-05-29,15:30,HDFCBANK,PUT,HDFCBANK26JUN760PE,2026-05-27 09:15,24.3,30.5,25.5,3410.0,550,15.8,36.5,43.7,UPDATE,3255,OPEN (+25.5%)
2026-05-29 15:30,2026-05-29,15:30,TCS,PUT,TCS26JUN2280PE,2026-05-27 09:15,62.05,63.0,1.5,166.0,175,40.3,93.1,111.7,UPDATE,3255,OPEN (+1.5%)
2026-05-29 15:30,2026-05-29,15:30,HCLTECH,PUT,HCLTECH26JUN1170PE,2026-05-27 09:15,40.25,28.9,-28.2,-3973.0,350,26.2,60.4,72.5,UPDATE,3255,OPEN (-28.2%)
2026-05-29 15:30,2026-05-29,15:30,INDUSINDBK,CALL,INDUSINDBK26JUN930CE,2026-05-28 09:15,32.05,24.9,-22.3,-5005.0,700,20.8,48.1,57.7,UPDATE,1815,OPEN (-22.3%)
2026-05-29 15:30,2026-05-29,15:30,MOTHERSON,CALL,MOTHERSON26JUN142CE,2026-05-28 09:15,5.76,7.17,24.5,8672.0,6150,3.7,8.6,10.4,UPDATE,1815,OPEN (+24.5%)
2026-05-29 15:30,2026-05-29,15:30,MANKIND,CALL,MANKIND26JUN2420CE,2026-05-28 09:15,94.8,75.15,-20.7,-4421.0,225,61.6,142.2,170.6,UPDATE,1815,OPEN (-20.7%)
2026-05-29 15:30,2026-05-29,15:30,HDFCBANK,PUT,HDFCBANK26JUN760PE,2026-05-28 09:15,24.15,30.5,26.3,3493.0,550,15.7,36.2,43.5,UPDATE,1815,OPEN (+26.3%)
2026-05-29 15:30,2026-05-29,15:30,TCS,PUT,TCS26JUN2280PE,2026-05-28 09:15,63.05,63.0,-0.1,-9.0,175,41.0,94.6,113.5,UPDATE,1815,OPEN (-0.1%)
2026-05-29 15:30,2026-05-29,15:30,HCLTECH,PUT,HCLTECH26JUN1170PE,2026-05-28 09:15,40.2,28.9,-28.1,-3955.0,350,26.1,60.3,72.4,UPDATE,1815,OPEN (-28.1%)
2026-05-29 15:30,2026-05-29,15:30,MUTHOOTFIN,PUT,MUTHOOTFIN26JUN3350PE,2026-05-29 09:15,116.85,177.55,51.9,16693.0,275,76.0,175.3,210.3,T1_HIT,375,T1-HIT ✅
2026-05-29 15:30,2026-05-29,15:30,MAXHEALTH,PUT,MAXHEALTH26JUN1000PE,2026-05-29 09:15,31.2,50.5,61.9,10132.0,525,20.3,46.8,56.2,T1_HIT,375,T1-HIT ✅
2026-05-29 15:30,2026-05-29,15:30,HINDUNILVR,PUT,HINDUNILVR26JUN2180PE,2026-05-29 09:15,44.75,58.7,31.2,4185.0,300,29.1,67.1,80.5,UPDATE,375,OPEN (+31.2%)
2026-05-29 15:30,2026-05-29,15:30,NESTLEIND,CALL,NESTLEIND26JUN1420CE,2026-05-29 09:15,42.3,50.0,18.2,3850.0,500,27.5,63.4,76.1,UPDATE,375,OPEN (+18.2%)
2026-05-29 15:30,2026-05-29,15:30,HAVELLS,PUT,HAVELLS26JUN1210PE,2026-05-29 09:15,30.9,43.1,39.5,6100.0,500,20.1,46.3,55.6,UPDATE,375,OPEN (+39.5%)
2026-05-29 15:30,2026-05-29,15:30,CONCOR,PUT,CONCOR26JUN475PE,2026-05-29 09:15,15.1,19.05,26.2,4938.0,1250,9.8,22.6,27.2,UPDATE,375,OPEN (+26.2%)
2026-05-29 15:30,2026-05-29,15:30,TITAN,PUT,TITAN26JUN4150PE,2026-05-29 09:15,90.05,112.8,25.3,3981.0,175,58.5,135.1,162.1,UPDATE,375,OPEN (+25.3%)
2026-05-29 15:30,2026-05-29,15:30,DMART,PUT,DMART26JUN4150PE,2026-05-29 09:15,103.05,153.25,48.7,7530.0,150,67.0,154.6,185.5,UPDATE,375,OPEN (+48.7%)
2026-05-29 15:30,2026-05-29,15:30,BAJAJFINSV,CALL,BAJAJFINSV26JUN1800CE,2026-05-29 09:15,55.85,48.75,-12.7,-1775.0,250,36.3,83.8,100.5,UPDATE,375,OPEN (-12.7%)
2026-05-29 15:30,2026-05-29,15:30,JUBLFOOD,PUT,JUBLFOOD26JUN430PE,2026-05-29 09:15,14.3,13.0,-9.1,-1625.0,1250,9.3,21.5,25.7,UPDATE,375,OPEN (-9.1%)
2026-05-29 15:30,2026-05-29,15:30,BSE,CALL,BSE26JUN4200CE,2026-05-29 09:15,173.0,167.9,-2.9,-1912.0,375,112.5,259.5,311.4,UPDATE,375,OPEN (-2.9%)
2026-05-29 15:30,2026-05-29,15:30,MAZDOCK,PUT,MAZDOCK26JUN2480PE,2026-05-29 09:15,91.15,109.55,20.2,3680.0,200,59.2,136.7,164.1,UPDATE,375,OPEN (+20.2%)
2026-05-29 15:30,2026-05-29,15:30,ONGC,PUT,ONGC26JUN272.5PE,2026-05-29 09:15,7.0,10.0,42.9,6750.0,2250,4.5,10.5,12.6,UPDATE,375,OPEN (+42.9%)
2026-05-29 15:30,2026-05-29,15:30,INFY,PUT,INFY26JUN1200PE,2026-05-29 09:15,32.75,53.7,64.0,8380.0,400,21.3,49.1,59.0,T1_HIT,375,T1-HIT ✅
2026-05-29 15:30,2026-05-29,15:30,LTM,PUT,LTM26JUN4150PE,2026-05-29 09:15,155.25,195.3,25.8,6008.0,150,100.9,232.9,279.4,UPDATE,375,OPEN (+25.8%)
2026-05-29 15:30,2026-05-29,15:30,TVSMOTOR,PUT,TVSMOTOR26JUN3420PE,2026-05-29 09:15,86.9,122.2,40.6,6177.0,175,56.5,130.4,156.4,UPDATE,375,OPEN (+40.6%)
2026-05-29 15:30,2026-05-29,15:30,BEL,PUT,BEL26JUN415PE,2026-05-29 09:15,9.55,11.65,22.0,2992.0,1425,6.2,14.3,17.2,UPDATE,375,OPEN (+22.0%)
2026-05-29 15:30,2026-05-29,15:30,TATACONSUM,CALL,TATACONSUM26JUN1190CE,2026-05-29 09:15,39.45,33.0,-16.3,-3548.0,550,25.6,59.2,71.0,UPDATE,375,OPEN (-16.3%)
2026-05-29 15:30,2026-05-29,15:30,RECLTD,PUT,RECLTD26JUN335PE,2026-05-29 09:15,7.9,7.05,-10.8,-1190.0,1400,5.1,11.9,14.2,UPDATE,375,OPEN (-10.8%)
2026-05-29 15:30,2026-05-29,15:30,ETERNAL,CALL,ETERNAL26JUN252.5CE,2026-05-29 09:15,11.08,10.54,-4.9,-1310.0,2425,7.2,16.6,19.9,UPDATE,375,OPEN (-4.9%)
2026-05-29 15:30,2026-05-29,15:30,GAIL,CALL,GAIL26JUN164CE,2026-05-29 09:15,5.5,5.5,0.0,0.0,3150,3.6,8.2,9.9,UPDATE,375,OPEN (+0.0%)
2026-05-29 15:30,2026-05-29,15:30,JSWSTEEL,CALL,JSWSTEEL26JUN1280CE,2026-05-29 09:15,43.45,46.0,5.9,1721.0,675,28.2,65.2,78.2,UPDATE,375,OPEN (+5.9%)
2026-05-29 15:30,2026-05-29,15:30,CIPLA,CALL,CIPLA26JUN1400CE,2026-05-29 09:15,37.05,30.15,-18.6,-2587.0,375,24.1,55.6,66.7,UPDATE,375,OPEN (-18.6%)
2026-05-29 15:30,2026-05-29,15:30,APOLLOHOSP,CALL,APOLLOHOSP26JUN8150CE,2026-05-29 09:15,263.4,258.75,-1.8,-581.0,125,171.2,395.1,474.1,UPDATE,375,OPEN (-1.8%)
2026-06-01 09:15,2026-06-01,09:15,SHRIRAMFIN,PUT,SHRIRAMFIN26JUN950PE,2026-06-01 09:15,30.1,30.1,0.0,0.0,825,22.6,42.7,55.4,NEW_ENTRY,0,score=8 NAKED regime=NEUTRAL
2026-06-01 09:15,2026-06-01,09:15,SBILIFE,PUT,SBILIFE26JUN1840PE,2026-06-01 09:15,43.15,43.15,0.0,0.0,375,32.4,60.4,77.7,NEW_ENTRY,0,score=8 NAKED regime=NEUTRAL
2026-06-01 09:15,2026-06-01,09:15,INFY,PUT,INFY26JUN1160PE,2026-06-01 09:15,23.7,23.7,0.0,0.0,400,17.8,33.7,43.6,NEW_ENTRY,0,score=11 NAKED regime=NEUTRAL
2026-06-01 09:15,2026-06-01,09:15,HCLTECH,PUT,HCLTECH26JUN1180PE,2026-06-01 09:15,23.95,23.95,0.0,0.0,350,18.0,34.0,44.1,NEW_ENTRY,0,score=10 NAKED regime=NEUTRAL
2026-06-01 09:15,2026-06-01,09:15,SHRIRAMFIN,PUT,SHRIRAMFIN26JUN950PE,2026-06-01 09:15,30.1,30.1,0.0,0.0,825,22.6,42.7,55.4,UPDATE,0,OPEN (+0.0%)
2026-06-01 09:15,2026-06-01,09:15,SBILIFE,PUT,SBILIFE26JUN1840PE,2026-06-01 09:15,43.15,41.15,-4.6,-750.0,375,32.4,60.4,77.7,UPDATE,0,OPEN (-4.6%)
2026-06-01 09:15,2026-06-01,09:15,INFY,PUT,INFY26JUN1160PE,2026-06-01 09:15,23.7,22.0,-7.2,-680.0,400,17.8,33.7,43.6,UPDATE,0,OPEN (-7.2%)
2026-06-01 09:15,2026-06-01,09:15,HCLTECH,PUT,HCLTECH26JUN1180PE,2026-06-01 09:15,23.95,26.15,9.2,770.0,350,18.0,34.0,44.1,UPDATE,0,OPEN (+9.2%)
2026-06-01 09:30,2026-06-01,09:30,SHRIRAMFIN,PUT,SHRIRAMFIN26JUN950PE,2026-06-01 09:15,30.1,30.5,1.3,330.0,825,22.6,42.7,55.4,UPDATE,15,OPEN (+1.3%)
2026-06-01 09:30,2026-06-01,09:30,SBILIFE,PUT,SBILIFE26JUN1840PE,2026-06-01 09:15,43.15,49.0,13.6,2194.0,375,32.4,60.4,77.7,UPDATE,15,OPEN (+13.6%)
2026-06-01 09:30,2026-06-01,09:30,INFY,PUT,INFY26JUN1160PE,2026-06-01 09:15,23.7,20.4,-13.9,-1320.0,400,17.8,33.7,43.6,UPDATE,15,OPEN (-13.9%)
