Symbol,Name,TopPick_Rank,Passed,Score,Grade,Price,MCap_Cr,PE,PEG,ROE_%,ROCE_%,OPM_%,DebtEquity,PromoterHold_%,Pledge_%,SalesGr3Y_%,ProfitGr3Y_%,FCF_Cr,SL,Target_1Y,Target_3Y,Target_5Y,52W_High,52W_Low,Dist_52H_%,Range_Pos_%,Tech_Signal,Momentum,Entry_Quality,FailReasons
PHOENIXLTD,Phoenix Mills Ltd,,False,7,FAIL,1771.0,63345.0,51.0,28.33,11.6,12.8,,0.48,47.25,,19.1,1.8,780.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:11.6(need >20.0) | ROCE%:12.8(need >20.0) | ProfG3Y%:1.8(need >12.0)
PWL,Physicswallah Ltd,,False,7,FAIL,107.0,30519.0,,,-0.48,4.02,,0.23,72.3,,73.7,,0.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:-0.48(need >20.0) | ROCE%:4.02(need >20.0) | ProfG3Y%:N/A | FCF:0(need>0)
RHIM,RHI Magnesita India Ltd,,False,7,FAIL,407.0,8396.0,76.2,5.33,2.91,6.52,,0.13,56.07,,13.8,14.3,0.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:2.91(need >20.0) | ROCE%:6.52(need >20.0) | FCF:0(need>0)
RAINBOW,Rainbow Childrens Medicare Ltd,,False,7,FAIL,1380.0,14018.0,50.2,5.02,17.9,18.2,,0.54,49.84,,13.2,10.0,161.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:17.9(need >20.0) | ROCE%:18.2(need >20.0) | ProfG3Y%:10.0(need >12.0)
REDINGTON,Redington Ltd,,False,7,FAIL,224.0,17538.0,11.0,,16.9,17.5,,0.28,0.0,,14.5,-3.7,221.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:16.9(need >20.0) | ROCE%:17.5(need >20.0) | ProfG3Y%:-3.7(need >12.0) | Prom%:0.0(need >40.0)
SBFC,SBFC Finance Ltd,,False,7,FAIL,94.3,10436.0,30.2,0.41,11.6,11.6,,1.65,52.35,,35.2,74.4,-1241.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:11.6(need >20.0) | ROCE%:11.6(need >20.0) | D/E:1.65(need <0.75) | FCF:-1241.0(need>0)
SRF,SRF Ltd,,False,7,FAIL,2716.0,80503.0,42.3,,14.3,14.6,,0.36,50.26,,2.0,-5.3,956.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:14.3(need >20.0) | ROCE%:14.6(need >20.0) | SalesG3Y%:2.0(need >12.0) | ProfG3Y%:-5.3(need >12.0)
SHYAMMETL,Shyam Metalics & Energy Ltd,,False,7,FAIL,973.0,27169.0,25.4,3.22,9.7,13.0,,0.09,74.59,,13.6,7.9,85.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:9.7(need >20.0) | ROCE%:13.0(need >20.0) | ProfG3Y%:7.9(need >12.0)
SIEMENS,Siemens Ltd,,False,7,FAIL,3844.0,136893.0,57.7,4.81,16.3,21.2,,0.02,75.0,,8.3,12.0,0.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:16.3(need >20.0) | SalesG3Y%:8.3(need >12.0) | FCF:0(need>0) | MCap:136893.0(₹200-100000cr)
SBIN,State Bank of India,,False,7,FAIL,964.0,890201.0,10.7,0.74,15.4,6.13,,1.3,55.52,,13.6,14.5,37406.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:15.4(need >20.0) | ROCE%:6.13(need >20.0) | D/E:1.3(need <0.75) | MCap:890201.0(₹200-100000cr)
SUMICHEM,Sumitomo Chemical India Ltd,,False,7,FAIL,502.0,25035.0,45.1,16.7,17.6,23.4,,0.02,75.0,,-2.7,2.7,0.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:17.6(need >20.0) | SalesG3Y%:-2.7(need >12.0) | ProfG3Y%:2.7(need >12.0) | FCF:0(need>0)
SUNPHARMA,Sun Pharmaceutical Industries ,,False,7,FAIL,1799.0,431688.0,34.6,3.26,16.0,20.5,,0.06,54.48,,10.0,10.6,1075.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:16.0(need >20.0) | SalesG3Y%:10.0(need >12.0) | ProfG3Y%:10.6(need >12.0) | MCap:431688.0(₹200-100000cr)
SUNTV,Sun TV Network Ltd,,False,7,FAIL,502.0,19789.0,13.2,,12.3,16.5,,0.01,75.0,,4.7,-5.5,491.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:12.3(need >20.0) | ROCE%:16.5(need >20.0) | SalesG3Y%:4.7(need >12.0) | ProfG3Y%:-5.5(need >12.0)
SYNGENE,Syngene International Ltd,,False,7,FAIL,442.0,17810.0,47.4,,7.86,10.1,,0.09,52.68,,5.4,-11.9,55.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:7.86(need >20.0) | ROCE%:10.1(need >20.0) | SalesG3Y%:5.4(need >12.0) | ProfG3Y%:-11.9(need >12.0)
TBOTEK,TBO Tek Ltd,,False,7,FAIL,1229.0,13350.0,55.1,3.04,17.6,18.0,,0.49,44.4,,36.0,18.1,0.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:17.6(need >20.0) | ROCE%:18.0(need >20.0) | FCF:0(need>0)
TECHM,Tech Mahindra Ltd,,False,7,FAIL,1484.0,145415.0,29.1,,17.6,23.1,,0.07,34.97,,2.2,-0.4,5763.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:17.6(need >20.0) | SalesG3Y%:2.2(need >12.0) | ProfG3Y%:-0.4(need >12.0) | Prom%:34.97(need >40.0)
TIMKEN,Timken India Ltd,,False,7,FAIL,3630.0,27307.0,65.8,,14.3,19.0,,0.01,51.05,,,,44.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:14.3(need >20.0) | ROCE%:19.0(need >20.0) | SalesG3Y%:N/A | ProfG3Y%:N/A
TORNTPHARM,Torrent Pharmaceuticals Ltd,,False,7,FAIL,4411.0,149282.0,67.8,3.42,27.6,15.4,,1.79,68.31,,13.3,19.8,-9690.0,,,,,,,,,N/A,N/A,❌ AVOID,ROCE%:15.4(need >20.0) | D/E:1.79(need <0.75) | FCF:-9690.0(need>0) | MCap:149282.0(₹200-100000cr)
TRIDENT,Trident Ltd,,False,7,FAIL,24.0,12251.0,32.5,,8.03,9.86,,0.38,73.68,,1.9,-5.2,84.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:8.03(need >20.0) | ROCE%:9.86(need >20.0) | SalesG3Y%:1.9(need >12.0) | ProfG3Y%:-5.2(need >12.0)
ULTRACEMCO,UltraTech Cement Ltd,,False,7,FAIL,11482.0,338351.0,40.9,2.36,11.2,12.8,,0.31,59.33,,11.9,17.3,5836.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:11.2(need >20.0) | ROCE%:12.8(need >20.0) | SalesG3Y%:11.9(need >12.0) | MCap:338351.0(₹200-100000cr)
VBL,Varun Beverages Ltd,,False,7,FAIL,528.0,178585.0,56.1,3.72,16.2,19.7,,0.13,59.43,,12.3,15.1,784.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:16.2(need >20.0) | ROCE%:19.7(need >20.0) | MCap:178585.0(₹200-100000cr)
VEDL,Vedanta Ltd,,False,7,FAIL,353.0,137880.0,16.0,0.8,19.0,16.5,,0.56,56.38,,-18.9,20.1,15161.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:19.0(need >20.0) | ROCE%:16.5(need >20.0) | SalesG3Y%:-18.9(need >12.0) | MCap:137880.0(₹200-100000cr)
VOLTAS,Voltas Ltd,,False,7,FAIL,1246.0,41218.0,105.0,2.65,6.1,9.04,,0.16,30.3,,14.5,39.6,353.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:6.1(need >20.0) | ROCE%:9.04(need >20.0) | Prom%:30.3(need >40.0)
ZEEL,Zee Entertainment Enterprises ,,False,7,FAIL,93.1,8943.0,32.0,0.41,2.4,2.75,,0.02,3.99,,0.0,78.1,409.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:2.4(need >20.0) | ROCE%:2.75(need >20.0) | SalesG3Y%:0.0(need >12.0) | Prom%:3.99(need >40.0)
ZYDUSWELL,Zydus Wellness Ltd,,False,7,FAIL,507.0,16132.0,69.5,,4.04,4.96,,0.55,69.64,,20.7,-14.0,-2684.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:4.04(need >20.0) | ROCE%:4.96(need >20.0) | ProfG3Y%:-14.0(need >12.0) | FCF:-2684.0(need>0)
360ONE,360 ONE WAM Ltd,,False,6,FAIL,1104.0,44875.0,36.9,1.63,14.4,12.1,,1.62,6.24,,28.5,22.7,-4534.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:14.4(need >20.0) | ROCE%:12.1(need >20.0) | D/E:1.62(need <0.75) | Prom%:6.24(need >40.0)
ABCAPITAL,Aditya Birla Capital Ltd,,False,6,FAIL,363.0,95242.0,25.0,,11.7,8.72,,5.22,68.51,,14.7,-7.1,-40088.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:11.7(need >20.0) | ROCE%:8.72(need >20.0) | ProfG3Y%:-7.1(need >12.0) | D/E:5.22(need <0.75)
ABLBL,Aditya Birla Lifestyle Brands ,,False,6,FAIL,100.0,12226.0,58.5,,15.6,14.7,,2.14,46.6,,,,1021.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:15.6(need >20.0) | ROCE%:14.7(need >20.0) | SalesG3Y%:N/A | ProfG3Y%:N/A
ABREL,Aditya Birla Real Estate Ltd,,False,6,FAIL,1244.0,13893.0,,,-7.43,-4.26,,1.52,50.21,,-52.6,-45.0,159.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:-7.43(need >20.0) | ROCE%:-4.26(need >20.0) | SalesG3Y%:-52.6(need >12.0) | ProfG3Y%:-45.0(need >12.0)
AEGISVOPAK,Aegis Vopak Terminals Ltd,,False,6,FAIL,196.0,21734.0,70.0,,10.0,7.33,,0.87,86.94,,37.8,,0.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:10.0(need >20.0) | ROCE%:7.33(need >20.0) | ProfG3Y%:N/A | D/E:0.87(need <0.75)
AFCONS,Afcons Infrastructure Ltd,,False,6,FAIL,339.0,12470.0,43.3,,5.38,13.6,,0.67,50.17,,-1.9,-15.2,-529.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:5.38(need >20.0) | ROCE%:13.6(need >20.0) | SalesG3Y%:-1.9(need >12.0) | ProfG3Y%:-15.2(need >12.0)
AMBUJACEM,Ambuja Cements Ltd,,False,6,FAIL,448.0,111283.0,22.3,0.97,8.83,5.57,,0.01,67.33,,1.5,23.1,-2573.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:8.83(need >20.0) | ROCE%:5.57(need >20.0) | SalesG3Y%:1.5(need >12.0) | FCF:-2573.0(need>0)
ANURAS,Anupam Rasayan India Ltd,,False,6,FAIL,1294.0,14731.0,86.6,108.25,5.5,7.36,,0.56,59.07,,13.9,0.8,-486.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:5.5(need >20.0) | ROCE%:7.36(need >20.0) | ProfG3Y%:0.8(need >12.0) | FCF:-486.0(need>0)
APOLLOTYRE,Apollo Tyres Ltd,,False,6,FAIL,394.0,25055.0,12.1,1.27,13.2,13.8,,0.22,36.93,,5.0,9.5,2326.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:13.2(need >20.0) | ROCE%:13.8(need >20.0) | SalesG3Y%:5.0(need >12.0) | ProfG3Y%:9.5(need >12.0)
ASAHIINDIA,Asahi India Glass Ltd,,False,6,FAIL,903.0,23010.0,65.1,,10.7,11.8,,0.56,51.58,,7.5,-1.6,-163.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:10.7(need >20.0) | ROCE%:11.8(need >20.0) | SalesG3Y%:7.5(need >12.0) | ProfG3Y%:-1.6(need >12.0)
ASTRAL,Astral Ltd,,False,6,FAIL,1578.0,42398.0,76.9,17.88,14.4,19.9,,0.06,54.22,,8.4,4.3,611.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:14.4(need >20.0) | ROCE%:19.9(need >20.0) | SalesG3Y%:8.4(need >12.0) | ProfG3Y%:4.3(need >12.0)
BAJFINANCE,Bajaj Finance Ltd,,False,6,FAIL,908.0,565472.0,29.4,1.56,18.2,10.8,,3.82,54.71,,25.6,18.9,-69179.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:18.2(need >20.0) | ROCE%:10.8(need >20.0) | D/E:3.82(need <0.75) | FCF:-69179.0(need>0)
BAJAJFINSV,Bajaj Finserv Ltd,,False,6,FAIL,1784.0,285474.0,28.7,1.67,13.2,10.5,,5.52,58.72,,22.4,17.2,-67936.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:13.2(need >20.0) | ROCE%:10.5(need >20.0) | D/E:5.52(need <0.75) | FCF:-67936.0(need>0)
BANKBARODA,Bank of Baroda,,False,6,FAIL,268.0,138851.0,7.0,0.69,12.7,5.63,,1.03,63.97,,12.4,10.2,30151.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:12.7(need >20.0) | ROCE%:5.63(need >20.0) | ProfG3Y%:10.2(need >12.0) | D/E:1.03(need <0.75)
BIOCON,Biocon Ltd,,False,6,FAIL,429.0,69480.0,178.0,,1.4,3.75,,0.45,44.91,,14.8,-16.9,-88.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:1.4(need >20.0) | ROCE%:3.75(need >20.0) | ProfG3Y%:-16.9(need >12.0) | FCF:-88.0(need>0)
FIRSTCRY,Brainbees Solutions Ltd,,False,6,FAIL,225.0,11772.0,,,-2.37,0.57,,0.33,,,14.9,,0.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:-2.37(need >20.0) | ROCE%:0.57(need >20.0) | ProfG3Y%:N/A | Prom%:N/A
CARBORUNIV,Carborundum Universal Ltd,,False,6,FAIL,1029.0,19603.0,76.6,,6.89,10.5,,0.11,38.89,,3.8,-27.6,150.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:6.89(need >20.0) | ROCE%:10.5(need >20.0) | SalesG3Y%:3.8(need >12.0) | ProfG3Y%:-27.6(need >12.0)
CHOLAFIN,Cholamandalam Investment & Fin,,False,6,FAIL,1538.0,131080.0,25.0,0.99,19.3,9.7,,6.93,49.25,,34.1,25.2,-32575.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:19.3(need >20.0) | ROCE%:9.7(need >20.0) | D/E:6.93(need <0.75) | FCF:-32575.0(need>0)
CONCOR,Container Corporation Of India,,False,6,FAIL,464.0,35312.0,28.4,14.2,9.81,12.4,,0.07,54.8,,3.6,2.0,1246.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:9.81(need >20.0) | ROCE%:12.4(need >20.0) | SalesG3Y%:3.6(need >12.0) | ProfG3Y%:2.0(need >12.0)
CRAFTSMAN,Craftsman Automation Ltd,,False,6,FAIL,9074.0,21647.0,55.0,3.62,12.8,14.2,,1.11,48.7,,36.4,15.2,-791.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:12.8(need >20.0) | ROCE%:14.2(need >20.0) | D/E:1.11(need <0.75) | FCF:-791.0(need>0)
CREDITACC,CreditAccess Grameen Ltd,,False,6,FAIL,1296.0,20757.0,26.7,,10.5,9.96,,3.01,66.24,,20.2,-2.0,-2871.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:10.5(need >20.0) | ROCE%:9.96(need >20.0) | ProfG3Y%:-2.0(need >12.0) | D/E:3.01(need <0.75)
CROMPTON,Crompton Greaves Consumer Elec,,False,6,FAIL,281.0,18104.0,54.0,,10.6,18.1,,0.07,0.0,,5.6,-0.8,548.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:10.6(need >20.0) | ROCE%:18.1(need >20.0) | SalesG3Y%:5.6(need >12.0) | ProfG3Y%:-0.8(need >12.0)
CYIENT,Cyient Ltd,,False,6,FAIL,908.0,10093.0,21.1,,8.69,12.4,,0.08,23.28,,6.5,-3.4,899.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:8.69(need >20.0) | ROCE%:12.4(need >20.0) | SalesG3Y%:6.5(need >12.0) | ProfG3Y%:-3.4(need >12.0)
DCMSHRIRAM,DCM Shriram Ltd,,False,6,FAIL,1037.0,16167.0,18.5,,11.8,11.8,,0.38,66.53,,5.4,-2.1,-7.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:11.8(need >20.0) | ROCE%:11.8(need >20.0) | SalesG3Y%:5.4(need >12.0) | ProfG3Y%:-2.1(need >12.0)
DEEPAKNTR,Deepak Nitrite Ltd,,False,6,FAIL,1682.0,22941.0,41.0,,9.97,11.5,,0.28,49.33,,-0.4,-13.5,-130.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:9.97(need >20.0) | ROCE%:11.5(need >20.0) | SalesG3Y%:-0.4(need >12.0) | ProfG3Y%:-13.5(need >12.0)
DELHIVERY,Delhivery Ltd,,False,6,FAIL,452.0,33868.0,190.0,,1.87,2.82,,0.15,,,13.3,,432.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:1.87(need >20.0) | ROCE%:2.82(need >20.0) | ProfG3Y%:N/A | Prom%:N/A
EXIDEIND,Exide Industries Ltd,,False,6,FAIL,386.0,32852.0,38.2,25.47,6.19,8.79,,0.11,45.99,,6.1,1.5,862.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:6.19(need >20.0) | ROCE%:8.79(need >20.0) | SalesG3Y%:6.1(need >12.0) | ProfG3Y%:1.5(need >12.0)
NYKAA,FSN E-Commerce Ventures Ltd,,False,6,FAIL,262.0,75110.0,359.0,3.17,15.3,17.2,,0.86,52.09,,24.9,113.4,485.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:15.3(need >20.0) | ROCE%:17.2(need >20.0) | D/E:0.86(need <0.75)
GAIL,GAIL (India) Ltd,,False,6,FAIL,165.0,108167.0,14.3,1.34,8.71,9.68,,0.28,51.88,,-0.9,10.7,2095.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:8.71(need >20.0) | ROCE%:9.68(need >20.0) | SalesG3Y%:-0.9(need >12.0) | ProfG3Y%:10.7(need >12.0)
GICRE,General Insurance Corporation ,,False,6,FAIL,381.0,66886.0,6.92,0.59,14.6,17.4,,0.0,82.4,,4.3,11.8,0.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:14.6(need >20.0) | ROCE%:17.4(need >20.0) | SalesG3Y%:4.3(need >12.0) | ProfG3Y%:11.8(need >12.0)
GODREJIND,Godrej Industries Ltd,,False,6,FAIL,1107.0,37294.0,29.5,1.53,11.9,8.84,,4.61,74.63,,9.9,19.3,-8653.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:11.9(need >20.0) | ROCE%:8.84(need >20.0) | SalesG3Y%:9.9(need >12.0) | D/E:4.61(need <0.75)
GRAPHITE,Graphite India Ltd,,False,6,FAIL,728.0,14218.0,78.3,,3.1,4.57,,0.06,65.34,,-3.6,-4.9,-41.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:3.1(need >20.0) | ROCE%:4.57(need >20.0) | SalesG3Y%:-3.6(need >12.0) | ProfG3Y%:-4.9(need >12.0)
GESHIP,Great Eastern Shipping Company,,False,6,FAIL,1419.0,20257.0,6.88,1.5,18.8,18.4,,0.06,30.08,,-1.7,4.6,1667.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:18.8(need >20.0) | ROCE%:18.4(need >20.0) | SalesG3Y%:-1.7(need >12.0) | ProfG3Y%:4.6(need >12.0)
FLUOROCHEM,Gujarat Fluorochemicals Ltd,,False,6,FAIL,3629.0,39865.0,67.8,,7.78,9.86,,0.29,61.39,,-4.2,-24.3,-207.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:7.78(need >20.0) | ROCE%:9.86(need >20.0) | SalesG3Y%:-4.2(need >12.0) | ProfG3Y%:-24.3(need >12.0)
HEG,HEG Ltd,,False,6,FAIL,567.0,10939.0,32.4,,7.34,8.34,,0.17,56.27,,1.4,-13.8,-107.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:7.34(need >20.0) | ROCE%:8.34(need >20.0) | SalesG3Y%:1.4(need >12.0) | ProfG3Y%:-13.8(need >12.0)
HDFCBANK,HDFC Bank Ltd,,False,6,FAIL,745.0,1146334.0,15.1,0.77,13.8,7.04,,1.01,0.0,,26.9,19.7,119869.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:13.8(need >20.0) | ROCE%:7.04(need >20.0) | D/E:1.01(need <0.75) | Prom%:0.0(need >40.0)
INDIACEM,India Cements Ltd,,False,6,FAIL,382.0,11837.0,149.0,3.0,0.78,1.62,,0.13,75.0,,-7.2,49.6,-130.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:0.78(need >20.0) | ROCE%:1.62(need >20.0) | SalesG3Y%:-7.2(need >12.0) | FCF:-130.0(need>0)
INDUSINDBK,IndusInd Bank Ltd,,False,6,FAIL,914.0,71240.0,80.1,,1.36,5.68,,0.65,15.82,,8.3,-50.8,359.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:1.36(need >20.0) | ROCE%:5.68(need >20.0) | SalesG3Y%:8.3(need >12.0) | ProfG3Y%:-50.8(need >12.0)
NAUKRI,Info Edge (India) Ltd,,False,6,FAIL,995.0,64518.0,45.3,,3.91,5.43,,0.01,37.5,,11.9,-48.5,465.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:3.91(need >20.0) | ROCE%:5.43(need >20.0) | SalesG3Y%:11.9(need >12.0) | ProfG3Y%:-48.5(need >12.0)
INDIGO,Interglobe Aviation Ltd,,False,6,FAIL,4405.0,170322.0,,,-12.2,7.12,,11.15,41.57,,16.0,47.9,0.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:-12.2(need >20.0) | ROCE%:7.12(need >20.0) | D/E:11.15(need <0.75) | FCF:0(need>0)
JKTYRE,JK Tyre & Industries Ltd,,False,6,FAIL,408.0,11762.0,13.3,0.31,16.2,15.5,,0.81,51.72,,3.7,43.4,0.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:16.2(need >20.0) | ROCE%:15.5(need >20.0) | SalesG3Y%:3.7(need >12.0) | D/E:0.81(need <0.75)
JMFINANCIL,JM Financial Ltd,,False,6,FAIL,130.0,12468.0,10.2,0.53,12.0,11.6,,1.09,57.07,,7.5,19.2,0.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:12.0(need >20.0) | ROCE%:11.6(need >20.0) | SalesG3Y%:7.5(need >12.0) | D/E:1.09(need <0.75)
JSWCEMENT,JSW Cement Ltd,,False,6,FAIL,130.0,17673.0,27.1,,14.6,11.0,,0.68,72.04,,3.9,-37.2,-479.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:14.6(need >20.0) | ROCE%:11.0(need >20.0) | SalesG3Y%:3.9(need >12.0) | ProfG3Y%:-37.2(need >12.0)
JSWENERGY,JSW Energy Ltd,,False,6,FAIL,595.0,109101.0,47.8,2.07,7.86,8.29,,2.5,69.41,,22.3,23.1,-10373.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:7.86(need >20.0) | ROCE%:8.29(need >20.0) | D/E:2.5(need <0.75) | FCF:-10373.0(need>0)
JSWSTEEL,JSW Steel Ltd,,False,6,FAIL,1278.0,312529.0,34.3,0.41,10.1,10.9,,0.99,45.31,,3.8,83.3,43842.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:10.1(need >20.0) | ROCE%:10.9(need >20.0) | SalesG3Y%:3.8(need >12.0) | D/E:0.99(need <0.75)
JIOFIN,Jio Financial Services Ltd,,False,6,FAIL,239.0,157782.0,103.0,0.38,1.19,1.86,,0.16,49.13,,327.4,269.3,-21136.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:1.19(need >20.0) | ROCE%:1.86(need >20.0) | FCF:-21136.0(need>0) | MCap:157782.0(₹200-100000cr)
JUBLFOOD,Jubilant Foodworks Ltd,,False,6,FAIL,428.0,28208.0,67.8,8.58,18.9,14.6,,2.14,40.27,,22.6,7.9,810.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:18.9(need >20.0) | ROCE%:14.6(need >20.0) | ProfG3Y%:7.9(need >12.0) | D/E:2.14(need <0.75)
JUBLPHARMA,Jubilant Pharmova Ltd,,False,6,FAIL,995.0,15850.0,36.3,,6.55,8.99,,0.51,47.67,,9.6,-1.2,-33.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:6.55(need >20.0) | ROCE%:8.99(need >20.0) | SalesG3Y%:9.6(need >12.0) | ProfG3Y%:-1.2(need >12.0)
KEC,KEC International Ltd,,False,6,FAIL,500.0,13301.0,20.4,0.4,11.3,14.5,,0.87,50.1,,10.8,51.0,-656.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:11.3(need >20.0) | ROCE%:14.5(need >20.0) | SalesG3Y%:10.8(need >12.0) | D/E:0.87(need <0.75)
KOTAKBANK,Kotak Mahindra Bank Ltd,,False,6,FAIL,384.0,382145.0,20.1,2.26,11.2,6.93,,0.53,25.87,,18.3,8.9,25208.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:11.2(need >20.0) | ROCE%:6.93(need >20.0) | ProfG3Y%:8.9(need >12.0) | Prom%:25.87(need >40.0)
LTF,L&T Finance Ltd,,False,6,FAIL,287.0,71808.0,23.9,0.96,11.2,8.4,,3.94,65.99,,11.9,24.8,-13822.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:11.2(need >20.0) | ROCE%:8.4(need >20.0) | SalesG3Y%:11.9(need >12.0) | D/E:3.94(need <0.75)
LICHSGFIN,LIC Housing Finance Ltd,,False,6,FAIL,533.0,29327.0,5.23,0.21,14.4,8.59,,6.7,45.24,,8.3,24.7,-6752.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:14.4(need >20.0) | ROCE%:8.59(need >20.0) | SalesG3Y%:8.3(need >12.0) | D/E:6.7(need <0.75)
LT,Larsen & Toubro Ltd,,False,6,FAIL,4076.0,560816.0,34.2,2.31,15.9,14.6,,1.15,,,16.0,14.8,5361.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:15.9(need >20.0) | ROCE%:14.6(need >20.0) | D/E:1.15(need <0.75) | Prom%:N/A
LEMONTREE,Lemon Tree Hotels Ltd,,False,6,FAIL,114.0,9028.0,36.4,1.35,19.4,14.0,,1.44,22.32,,18.2,26.9,0.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:19.4(need >20.0) | ROCE%:14.0(need >20.0) | D/E:1.44(need <0.75) | Prom%:22.32(need >40.0)
M&MFIN,Mahindra & Mahindra Financial ,,False,6,FAIL,304.0,42206.0,14.3,1.25,12.3,8.72,,4.82,52.49,,17.9,11.4,-12002.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:12.3(need >20.0) | ROCE%:8.72(need >20.0) | ProfG3Y%:11.4(need >12.0) | D/E:4.82(need <0.75)
MRPL,Mangalore Refinery And Petroch,,False,6,FAIL,145.0,25406.0,13.2,,14.2,17.7,,1.08,88.58,,-6.7,-10.2,1153.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:14.2(need >20.0) | ROCE%:17.7(need >20.0) | SalesG3Y%:-6.7(need >12.0) | ProfG3Y%:-10.2(need >12.0)
MFSL,Max Financial Services Ltd,,False,6,FAIL,1674.0,57772.0,695.0,,1.57,2.95,,0.35,1.25,,14.9,-38.3,348.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:1.57(need >20.0) | ROCE%:2.95(need >20.0) | ProfG3Y%:-38.3(need >12.0) | Prom%:1.25(need >40.0)
