timestamp,strike,type,open,high,low,close,volume,spot_ref,atm_distance,dte,session_block,body_pct,adx,rsi,ema9,ema21,ema_spread,ema9_gap,volume_ratio,ema9_high,ema9_low,fwd_3c,fwd_6c,fwd_9c,fwd_outcome
2026-05-05 10:51:00,23900,CE,78.45,81,62,63.5,7089745,23924.85,25.0,0,MORNING,78.7,43.4,30.2,78.62,102.31,-23.7,15.12,1.64,87.14,74.09,14.55,14.45,13.1,LOSS
2026-05-05 10:51:00,23900,PE,29.15,38.75,27.6,37.95,18115305,23924.85,25.0,0,MORNING,78.9,33.8,61.8,31.66,27.75,3.91,6.29,1.29,34.68,27.06,122.65,120.85,126,WIN
2026-05-05 10:54:00,23900,CE,64.6,68.8,59.4,62.95,5720975,23921.7,22.0,0,MORNING,17.6,44.1,30.0,75.48,98.73,-23.25,12.53,1.27,83.47,71.15,17.5,15.95,12.95,LOSS
2026-05-05 10:54:00,23900,PE,36.9,40.65,33.55,37.5,16093480,23921.7,22.0,0,MORNING,8.5,35.1,61.2,32.83,28.64,4.19,4.67,1.26,35.88,28.36,110.3,117.45,126.5,WIN
2026-05-05 10:57:00,23900,CE,62.3,64.7,58.4,64.25,5185960,23916.7,17.0,0,MORNING,31.0,44.8,30.8,73.24,95.6,-22.36,8.99,1.08,79.72,68.6,12.95,18.75,12.85,LOSS
2026-05-05 10:57:00,23900,PE,38.25,39.15,34.65,34.75,14997840,23916.7,17.0,0,MORNING,77.8,36.3,57.5,33.21,29.19,4.02,1.54,1.13,36.53,29.62,129.65,106.45,128.75,WIN
2026-05-05 11:00:00,23950,CE,39.2,44.7,35.45,42.8,11657945,23939.7,10.0,0,MORNING,38.9,44.7,32.6,45.42,63.43,-18.01,2.62,1.48,49.69,41.32,14.45,13.1,13.05,LOSS
2026-05-05 11:00:00,23950,PE,58.7,64.65,51,54.85,12774060,23939.7,10.0,0,MORNING,28.2,38.5,55.6,56.07,49.91,6.16,1.22,1.34,61.75,51.14,120.85,126,123,WIN
2026-05-05 11:03:00,23950,CE,42.8,51.65,42.1,44.5,15409030,23944.35,6.0,0,MORNING,17.8,43.8,33.9,45.24,61.71,-16.47,0.74,1.74,50.08,41.47,15.95,12.95,12.75,LOSS
2026-05-05 11:03:00,23950,PE,54.85,55.75,44.45,52.15,13357825,23944.35,6.0,0,MORNING,23.9,36.9,53.3,55.29,50.11,5.17,3.14,1.27,60.55,49.8,117.45,126.5,122.15,WIN
2026-05-05 11:06:00,23950,CE,44.5,48.25,37.6,40.35,10844210,23936.0,14.0,0,MORNING,39.0,43.1,32.3,44.26,59.77,-15.51,3.91,1.01,49.71,40.7,18.75,12.85,17.3,LOSS
2026-05-05 11:06:00,23950,PE,52.15,60.35,48.05,55.85,10795720,23936.0,14.0,0,MORNING,30.1,35.9,56.0,55.4,50.64,4.76,0.45,0.92,60.51,49.45,106.45,128.75,108.2,WIN
2026-05-05 11:09:00,23950,CE,40.35,47.1,38.7,42.1,8843120,23944.7,5.0,0,MORNING,20.8,42.5,33.7,43.83,58.16,-14.33,1.73,0.83,49.19,40.3,13.1,13.05,15.4,LOSS
2026-05-05 11:09:00,23950,PE,55.85,57.95,48.15,53.6,7836855,23944.7,5.0,0,MORNING,23.0,35.0,53.9,55.04,50.9,4.13,1.44,0.69,60.0,49.19,126,123,107.9,WIN
2026-05-05 11:12:00,23950,CE,42,47.65,42,44.5,7063095,23945.2,5.0,0,MORNING,44.2,41.9,35.7,43.96,56.92,-12.96,0.54,0.66,48.88,40.64,12.95,12.75,11.15,LOSS
2026-05-05 11:12:00,23950,PE,53.65,53.65,48.05,50.9,5278910,23945.2,5.0,0,MORNING,49.1,34.1,51.5,54.21,50.9,3.31,3.31,0.49,58.73,48.96,126.5,122.15,125.85,WIN
2026-05-05 11:15:00,23950,CE,44.25,56,43.5,50.4,15490085,23948.25,2.0,0,MORNING,49.2,40.2,40.4,45.25,56.33,-11.08,5.15,1.44,50.31,41.21,12.85,17.3,9.45,LOSS
2026-05-05 11:15:00,23950,PE,51.15,51.4,39.75,44,12588810,23948.25,2.0,0,MORNING,61.4,31.9,45.8,52.17,50.28,1.89,8.17,1.26,57.26,47.12,128.75,108.2,136.8,WIN
